dts,mac,is_new
2023-12-30 12:48:31.821,6f:b2:b7:51:b4:51,True
2023-12-30 12:48:31.928,fe:14:b0:7c:ae:2d,True
2023-12-30 12:49:17.908,46:51:d6:68:15:f0,True
2023-12-30 12:49:18.106,7a:06:6c:db:52:08,True
2023-12-30 12:52:24.049,73:e8:80:69:d8:cf,True
2023-12-30 12:52:24.622,6c:17:72:3a:73:e5,True
2023-12-30 12:52:24.827,4f:5d:a2:27:6a:56,True
2023-12-30 12:53:09.927,69:72:c3:95:5a:3a,True
2023-12-30 12:53:09.929,58:2a:1b:db:08:39,True
2023-12-30 12:56:03.681,4b:e5:27:7d:69:9c,True
2023-12-30 12:56:57.258,69:ac:09:39:21:3d,True
2023-12-30 12:57:09.110,dc:e7:78:de:c8:3b,True
2023-12-30 12:59:00.920,4a:79:3a:83:c6:c5,True
2023-12-30 12:59:00.939,68:7b:54:76:44:90,True
2023-12-30 12:59:02.083,60:1f:00:3b:70:21,True
2023-12-30 12:59:04.704,4b:e3:83:a6:83:e9,True
2023-12-30 13:00:19.365,46:09:20:5a:97:1b,True
2023-12-30 13:00:19.717,69:c8:27:23:b7:3b,True
2023-12-30 13:00:23.850,cc:05:f2:47:d1:bd,True
2023-12-30 13:01:28.435,6e:e2:db:39:33:b5,True
2023-12-30 13:03:19.032,4a:95:76:dc:ac:2e,True
2023-12-30 13:04:37.103,75:60:58:89:88:c1,True
2023-12-30 13:05:17.367,64:e5:ea:54:ec:7a,True
2023-12-30 13:06:31.837,cf:5d:be:d9:0a:4d,True
2023-12-30 13:07:18.477,66:e0:e5:80:30:e5,True
2023-12-30 13:08:15.219,e5:14:58:e3:cc:60,True
2023-12-30 13:08:16.383,56:bc:31:64:d7:9b,True
2023-12-30 13:08:21.629,41:10:09:e3:e3:6e,True
2023-12-30 13:10:09.333,46:e0:c1:f9:f7:d6,True
2023-12-30 13:12:47.197,cd:7e:48:d0:3e:b8,True
2023-12-30 13:14:42.081,7e:2d:70:8e:9d:0d,True
2023-12-30 13:14:57.504,41:a9:43:95:fe:47,True
2023-12-30 13:15:33.508,77:9f:5d:ea:d1:93,True
2023-12-30 13:16:04.210,7e:0b:5f:f7:d4:12,True
2023-12-30 13:16:04.303,c5:aa:41:49:91:6d,True
2023-12-30 13:16:13.961,41:3e:d8:e3:56:85,True
2023-12-30 13:16:43.466,6f:31:04:64:56:34,True
2023-12-30 13:17:06.844,40:f3:b0:89:2f:8a,True
2023-12-30 13:17:10.281,60:ed:7b:7d:ba:97,True
2023-12-30 13:18:11.930,66:23:dd:75:b5:63,True
2023-12-30 13:18:11.931,45:01:8d:35:e3:ac,True
2023-12-30 13:18:12.215,4e:5b:b9:5e:d8:90,True
2023-12-30 13:19:48.983,48:4e:05:32:ff:08,True
2023-12-30 13:19:49.387,45:e5:a1:18:7f:be,True
2023-12-30 13:20:06.185,3c:68:16:2f:74:78,False
2023-12-30 13:20:06.209,79:25:c0:30:80:e3,True
2023-12-30 13:21:22.133,7e:99:b2:56:75:13,True
2023-12-30 13:22:06.911,7a:7f:36:5f:dd:dc,True
2023-12-30 13:22:14.166,7e:91:68:6c:31:78,True
2023-12-30 13:22:14.445,7e:91:68:6c:31:78,False
2023-12-30 13:22:59.561,fc:4f:ab:26:42:54,True
2023-12-30 13:23:32.610,64:12:17:9d:d4:2d,True
2023-12-30 13:23:38.863,f6:3b:01:9b:c3:d8,True
2023-12-30 13:24:20.845,55:d4:f3:1e:ea:b9,True
2023-12-30 13:24:20.850,cc:f7:09:aa:af:55,True
2023-12-30 13:24:20.851,55:d4:f3:1e:ea:b9,False
2023-12-30 13:24:22.578,7e:46:d8:2b:2d:56,True
2023-12-30 13:24:22.894,6e:8c:90:8d:46:59,True
2023-12-30 13:25:05.905,40:14:2b:79:94:31,True
2023-12-30 13:25:08.303,76:a4:42:db:ea:9d,True
2023-12-30 13:25:09.261,72:03:67:27:50:45,True
2023-12-30 13:25:47.457,50:5e:e6:fc:72:6c,True
2023-12-30 13:25:48.621,54:9c:19:a1:6b:12,True
2023-12-30 13:25:48.623,41:fb:7d:a0:7e:54,True
2023-12-30 13:25:56.054,61:30:5a:82:56:04,True
2023-12-30 13:26:09.664,6a:a0:1c:ad:eb:25,True
2023-12-30 13:26:09.897,31:54:42:0f:cd:fe,True
2023-12-30 13:28:19.120,48:f7:a4:30:bb:fa,True
2023-12-30 13:28:51.310,7d:35:1a:7c:67:ee,True
2023-12-30 13:29:35.152,5b:79:75:ba:64:92,True
2023-12-30 13:29:40.302,ce:fa:29:28:5c:4a,True
2023-12-30 13:30:26.644,49:f5:bb:bf:4f:89,True
2023-12-30 13:30:26.814,62:14:14:dd:19:9a,True
2023-12-30 13:30:26.815,49:f5:bb:bf:4f:89,False
2023-12-30 13:30:39.464,5a:2b:8b:90:e2:2f,True
2023-12-30 13:32:08.721,6f:fe:4e:e0:ad:4f,True
2023-12-30 13:33:23.246,73:88:12:4c:11:99,True
2023-12-30 13:34:28.979,7d:7e:de:9f:c0:de,True
2023-12-30 13:34:58.819,47:e6:f4:35:71:59,True
2023-12-30 13:34:58.822,60:b2:41:ab:59:a3,True
2023-12-30 13:36:12.472,c9:5f:3b:f6:92:50,True
2023-12-30 13:36:48.691,98:93:d8:75:9b:7e,True
2023-12-30 13:37:18.831,63:eb:00:68:71:96,True
2023-12-30 13:37:33.121,4f:1f:85:ad:fa:1e,True
2023-12-30 13:37:33.249,44:df:7f:b3:94:7e,True
2023-12-30 13:38:30.832,50:2f:42:0e:74:22,True
2023-12-30 13:38:31.007,66:76:33:0d:e5:d1,True
2023-12-30 13:39:39.628,64:73:40:98:65:b2,True
2023-12-30 13:41:01.073,52:dd:33:fd:88:57,True
2023-12-30 13:41:19.353,77:cc:2b:58:db:2b,True
2023-12-30 13:41:39.982,49:23:46:db:a2:f1,True
2023-12-30 13:41:40.002,50:d6:d0:cf:18:20,True
2023-12-30 13:42:35.464,4a:46:e0:aa:29:44,True
2023-12-30 13:44:33.360,5a:c8:67:7b:5b:f9,True
2023-12-30 13:45:29.222,60:92:f8:93:3d:19,True
2023-12-30 13:46:00.204,45:69:d6:40:52:b8,True
2023-12-30 13:46:33.058,4c:f4:54:01:95:43,True
2023-12-30 13:47:17.552,d0:9a:c2:39:b1:ad,True
2023-12-30 13:47:21.691,fa:a7:a5:54:8b:98,True
2023-12-30 13:48:32.267,4f:7a:b8:a6:1b:5c,True
2023-12-30 13:50:01.337,a0:7d:ea:1a:03:31,True
2023-12-30 13:50:01.800,4b:e2:e6:75:ce:84,True
2023-12-30 13:50:06.299,55:ae:a1:e3:a6:af,True
2023-12-30 13:50:22.337,71:05:22:48:07:02,True
2023-12-30 13:50:24.436,7d:5f:dd:d1:f3:c9,True
2023-12-30 13:50:24.437,40:b9:96:3b:44:1b,True
2023-12-30 13:50:24.438,41:39:47:e7:19:99,True
2023-12-30 13:50:24.730,40:b9:96:3b:44:1b,True
2023-12-30 13:51:02.308,4d:d2:59:72:c6:a4,True
2023-12-30 13:51:59.012,5d:a1:d6:57:20:35,True
2023-12-30 13:52:20.864,52:a5:45:57:17:d3,True
2023-12-30 13:52:21.201,61:5a:47:78:90:49,True
2023-12-30 13:52:37.246,57:22:41:db:78:50,True
2023-12-30 13:52:39.534,4c:38:66:fd:b7:22,True
2023-12-30 13:53:13.399,66:3a:cb:6d:ce:54,True
2023-12-30 13:53:50.194,5b:56:6f:b1:8f:b8,True
2023-12-30 13:54:54.499,6b:d5:9d:cb:3d:12,True
2023-12-30 13:55:45.712,4b:11:a7:01:97:8e,True
2023-12-30 13:56:19.409,76:51:54:b7:16:93,True
2023-12-30 13:57:03.471,62:3e:dd:5d:6b:6d,True
2023-12-30 13:57:05.123,70:71:5e:c4:d6:c5,True
2023-12-30 13:57:13.160,55:3c:ae:b1:df:81,True
2023-12-30 13:57:13.723,6e:13:97:7b:f7:2e,True
2023-12-30 13:57:17.719,48:51:1c:73:10:b6,True
2023-12-30 13:57:17.761,ca:84:2a:fe:3d:2e,True
2023-12-30 13:58:04.368,52:ad:cc:fa:a7:dc,True
2023-12-30 13:58:08.417,5e:dd:9c:3d:40:d7,True
2023-12-30 13:58:13.323,fc:9f:37:95:24:57,True
2023-12-30 13:58:31.473,60:f6:d3:89:11:86,True
2023-12-30 13:58:32.404,fb:2c:3e:cb:9e:a7,True
2023-12-30 14:00:03.827,4e:a7:fb:a6:c7:3e,True
2023-12-30 14:00:05.595,6c:5c:ac:25:47:bb,True
2023-12-30 14:04:01.433,5c:44:5d:4b:66:a9,True
2023-12-30 14:04:16.808,52:b2:9a:c3:f8:a6,True
2023-12-30 14:07:14.896,51:7a:b4:bf:d7:50,True
2023-12-30 14:07:17.915,48:51:1c:73:10:b6,True
2023-12-30 14:08:42.056,7a:a3:a1:8d:48:4c,True
2023-12-30 14:09:14.416,7f:86:bd:01:6f:f2,True
2023-12-30 14:09:53.006,4b:3c:a2:e7:31:c8,True
2023-12-30 14:10:08.577,66:74:91:ea:50:2b,True
2023-12-30 14:10:09.164,45:45:d8:e6:e9:fb,True
2023-12-30 14:10:12.065,d1:c3:93:64:7a:60,True
2023-12-30 14:11:09.381,ef:70:ae:00:64:ca,True
2023-12-30 14:11:13.942,40:68:45:20:48:17,True
2023-12-30 14:11:39.792,7a:fc:63:77:7b:37,True
2023-12-30 14:11:57.464,57:16:3a:1d:ac:a7,True
2023-12-30 14:11:58.277,45:02:cb:af:32:f9,True
2023-12-30 14:11:58.278,6f:53:44:53:89:25,True
2023-12-30 14:11:58.769,45:02:cb:af:32:f9,True
2023-12-30 14:12:03.544,4f:9e:69:5a:65:ea,True
2023-12-30 14:13:50.739,78:21:d1:a1:d3:3f,True
2023-12-30 14:13:50.804,2c:a7:74:f8:e4:18,True
2023-12-30 14:13:50.948,c4:87:be:41:6a:6f,True
2023-12-30 14:13:51.111,7b:98:97:47:b7:dc,True
2023-12-30 14:13:58.418,57:e8:45:46:48:de,True
2023-12-30 14:14:11.639,d3:71:6d:77:5b:63,True
2023-12-30 14:14:11.990,66:7c:86:23:29:6c,True
2023-12-30 14:14:27.790,6a:f4:16:7a:03:40,True
2023-12-30 14:14:32.171,52:80:8b:da:c0:61,True
2023-12-30 14:16:38.640,c3:06:ca:e7:34:ed,True
2023-12-30 14:17:27.590,5f:6d:0b:23:c4:ac,True
2023-12-30 14:17:57.783,71:a2:17:1f:0a:93,True
2023-12-30 14:20:29.052,62:1e:8d:52:09:ba,True
2023-12-30 14:20:33.044,59:32:d7:4c:62:b9,True
2023-12-30 14:20:33.241,47:c0:dd:0b:9d:4a,True
2023-12-30 14:20:38.854,d2:e2:d1:6a:22:16,True
2023-12-30 14:20:39.589,50:dd:8b:be:0b:7b,True
2023-12-30 14:20:39.867,7e:4b:6f:b8:52:11,True
2023-12-30 14:20:39.868,f5:6d:58:48:89:79,True
2023-12-30 14:20:39.930,50:dd:8b:be:0b:7b,False
2023-12-30 14:21:17.140,7c:54:e2:ce:44:e6,True
2023-12-30 14:21:39.498,42:ae:0c:72:59:c3,True
2023-12-30 14:21:39.872,de:24:31:7e:4f:6f,True
2023-12-30 14:22:00.741,44:a6:73:2c:a4:85,True
2023-12-30 14:23:33.236,7c:43:67:d2:be:75,True
2023-12-30 14:24:54.166,d0:b0:95:3d:02:3e,True
2023-12-30 14:25:13.829,03:ac:99:ae:ec:01,True
2023-12-30 14:25:13.888,54:f3:51:d5:92:a5,True
2023-12-30 14:26:02.783,7f:f5:64:ac:ca:42,True
2023-12-30 14:26:02.815,42:3e:84:b9:40:ac,True
2023-12-30 14:26:46.213,73:28:65:33:41:9e,True
2023-12-30 14:27:35.742,c4:d3:6a:03:da:17,True
2023-12-30 14:27:36.208,58:09:1c:34:57:00,True
2023-12-30 14:27:36.214,ff:63:84:10:29:43,True
2023-12-30 14:28:43.214,49:4f:34:76:b2:bc,True
2023-12-30 14:28:43.824,74:f9:a6:1d:9e:b6,True
2023-12-30 14:28:45.066,7c:7f:b1:44:fb:c8,True
2023-12-30 14:31:29.863,c5:37:70:8a:c1:2a,True
2023-12-30 14:32:12.377,78:fd:54:b5:d1:a1,True
2023-12-30 14:32:12.604,45:a5:5a:5d:a0:83,True
2023-12-30 14:34:18.106,5a:5d:3b:e0:b5:6f,True
2023-12-30 14:35:59.503,7d:ba:3a:e1:6b:0e,True
2023-12-30 14:36:20.622,73:2f:25:3e:af:65,True
2023-12-30 14:36:41.132,7f:a1:26:9a:8f:14,True
2023-12-30 14:37:34.585,59:bd:98:99:b4:ce,True
2023-12-30 14:37:35.791,cf:7c:8a:26:8d:6a,True
2023-12-30 14:38:12.295,62:ec:2a:27:db:83,True
2023-12-30 14:38:13.255,7e:3a:db:71:3f:2e,True
2023-12-30 14:38:28.924,4c:b0:59:50:7a:48,True
2023-12-30 14:38:55.360,51:2e:9a:cc:48:d6,True
2023-12-30 14:40:35.900,72:6a:72:bb:b3:d5,True
2023-12-30 14:40:36.809,e1:99:63:f9:42:a9,True
2023-12-30 14:40:42.954,7c:f3:96:4b:41:3a,True
2023-12-30 14:40:45.286,4e:d7:aa:c6:a8:0c,True
2023-12-30 14:41:32.627,66:75:11:77:f4:b5,True
2023-12-30 14:41:32.864,5f:02:e4:d2:5c:dd,True
2023-12-30 14:43:28.378,d5:44:b3:19:74:e4,True
2023-12-30 14:46:01.015,65:74:c2:8d:f9:21,True
2023-12-30 14:46:41.580,6e:49:d0:d0:cb:aa,True
2023-12-30 14:46:41.710,62:30:05:6d:24:6d,True
2023-12-30 14:46:41.874,47:a9:a1:9a:63:d5,True
2023-12-30 14:47:34.325,58:33:b1:6b:4c:bc,True
2023-12-30 14:47:38.703,f2:e0:6c:aa:f8:93,True
2023-12-30 14:47:41.889,78:9e:cd:2a:c3:8d,True
2023-12-30 14:47:42.049,ee:30:c6:29:fd:36,True
2023-12-30 14:48:03.447,77:1d:23:71:22:3f,True
2023-12-30 14:48:04.030,46:ea:66:13:8b:a6,True
2023-12-30 14:48:26.333,53:56:f2:33:3f:46,True
2023-12-30 14:51:27.102,56:46:af:87:17:40,True
2023-12-30 14:51:27.443,5b:45:c3:db:be:56,True
2023-12-30 14:51:28.187,fa:69:94:bf:33:e0,True
2023-12-30 14:52:06.027,5e:c0:6a:1b:e0:14,True
2023-12-30 14:53:07.629,e9:06:ed:e1:0d:a5,True
2023-12-30 14:53:35.478,5b:8b:d6:96:68:ac,True
2023-12-30 14:54:54.101,7f:d0:3b:4f:89:b3,True
2023-12-30 14:54:54.235,c3:e7:6c:89:90:32,True
2023-12-30 14:54:54.236,7f:d0:3b:4f:89:b3,False
2023-12-30 14:56:40.138,5c:0b:26:32:1c:cc,True
2023-12-30 14:57:18.011,65:c3:fa:8e:41:66,True
2023-12-30 14:57:18.217,ea:ea:f3:f4:aa:71,True
2023-12-30 14:57:24.960,7a:c0:fa:e4:78:ec,True
2023-12-30 14:57:24.961,7e:be:5f:a7:19:75,True
2023-12-30 14:57:26.886,41:b2:2c:14:c3:57,True
2023-12-30 15:00:01.201,79:44:19:bb:ee:d0,True
2023-12-30 15:00:17.489,5a:42:0c:c2:0a:f4,True
2023-12-30 15:01:33.301,da:bd:cc:d6:11:8b,True
2023-12-30 15:01:40.321,7a:08:8c:77:5c:78,True
2023-12-30 15:01:57.274,58:c9:3a:2f:3f:4b,True
2023-12-30 15:02:50.059,cf:4d:22:1c:46:09,True
2023-12-30 15:03:03.245,5a:38:71:35:05:e6,True
2023-12-30 15:03:26.831,5e:2f:b7:e4:58:4f,True
2023-12-30 15:03:32.080,47:5e:2b:14:fd:54,True
2023-12-30 15:03:36.234,43:b2:e1:85:2e:78,True
2023-12-30 15:05:29.868,45:31:af:d5:06:4e,True
2023-12-30 15:05:30.112,47:2e:5f:c7:30:d5,True
2023-12-30 15:05:30.333,59:5e:4f:a4:a4:81,True
2023-12-30 15:06:07.690,5c:e1:16:14:70:e5,True
2023-12-30 15:06:07.908,49:98:76:29:e1:b4,True
2023-12-30 15:06:08.463,cc:93:76:b1:3d:55,True
2023-12-30 15:06:22.253,4c:af:b5:28:a8:52,True
2023-12-30 15:06:47.106,b0:10:a0:df:fe:c1,True
2023-12-30 15:07:17.687,64:26:35:4d:43:00,True
2023-12-30 15:07:20.007,57:57:fe:31:e0:f7,True
2023-12-30 15:08:39.574,6f:1e:21:8b:80:00,True
2023-12-30 15:08:39.746,44:b1:29:68:21:49,True
2023-12-30 15:08:40.083,6f:1e:21:8b:80:00,False
2023-12-30 15:08:40.084,df:28:db:c6:4b:91,True
2023-12-30 15:08:52.000,6c:2f:65:67:ad:f3,True
2023-12-30 15:09:56.238,4a:23:85:9d:0f:ad,True
2023-12-30 15:09:56.403,48:9f:2c:61:e3:59,True
2023-12-30 15:11:48.801,b0:10:a0:df:fe:c1,True
2023-12-30 15:11:51.683,78:f9:28:ee:57:40,True
2023-12-30 15:12:28.636,67:52:5e:61:9d:62,True
2023-12-30 15:14:21.063,6c:83:dc:22:a3:f8,True
2023-12-30 15:14:28.837,69:23:6c:75:17:02,True
2023-12-30 15:14:28.838,7c:e1:ad:b7:a5:ff,True
2023-12-30 15:16:05.490,68:9f:60:7c:4b:cf,True
2023-12-30 15:16:06.699,74:0d:3f:7e:c0:58,True
2023-12-30 15:16:11.878,e8:aa:33:0b:f1:7c,True
2023-12-30 15:21:40.867,6e:85:b7:e7:36:07,True
2023-12-30 15:21:43.956,5c:7d:65:09:6f:46,True
2023-12-30 15:22:01.455,7b:d5:b6:9d:7a:06,True
2023-12-30 15:22:01.627,69:f9:c2:a8:d0:40,True
2023-12-30 15:22:06.199,47:42:12:64:b1:7a,True
2023-12-30 15:22:06.205,7e:63:b1:a4:51:97,True
2023-12-30 15:22:50.980,6c:1a:e4:a1:19:36,True
2023-12-30 15:24:22.265,69:ed:ec:82:2b:05,True
2023-12-30 15:24:22.367,c3:cc:44:50:0d:b0,True
2023-12-30 15:24:25.690,d7:fc:e6:b5:9d:27,True
2023-12-30 15:24:25.946,6e:14:3e:ac:85:b1,True
2023-12-30 15:24:26.650,4c:d4:03:46:dd:17,True
2023-12-30 15:24:26.675,42:b4:ef:93:c1:02,True
2023-12-30 15:27:17.374,5a:04:66:01:df:ed,True
2023-12-30 15:27:26.211,4b:a3:d3:96:6c:61,True
2023-12-30 15:29:27.268,5f:06:99:0c:da:e7,True
2023-12-30 15:31:32.558,5a:84:69:81:7a:13,True
2023-12-30 15:31:40.296,7a:24:f0:34:ce:19,True
2023-12-30 15:32:22.020,63:fb:76:8c:5b:6a,True
2023-12-30 15:32:23.420,7d:9d:6e:8e:ad:a7,True
2023-12-30 15:32:37.134,98:93:d8:75:9b:7e,False
2023-12-30 15:33:09.910,7f:80:27:fc:28:51,True
2023-12-30 15:33:16.528,74:5c:3c:a8:41:f7,True
2023-12-30 15:35:51.912,7f:80:27:fc:28:51,False
2023-12-30 15:36:12.561,41:b1:00:3f:a6:63,True
2023-12-30 15:36:24.927,5b:94:18:d8:49:3f,True
2023-12-30 15:36:41.750,4c:81:3b:1f:4b:1a,True
2023-12-30 15:36:47.670,e6:3f:f3:42:fb:07,True
2023-12-30 15:36:47.871,6a:60:96:54:84:81,True
2023-12-30 15:37:05.287,60:c8:a7:0b:d8:5b,True
2023-12-30 15:37:12.507,4d:90:fc:d3:00:8c,True
2023-12-30 15:37:34.876,a0:0b:16:04:85:16,True
2023-12-30 15:40:06.805,fa:25:fa:8b:d5:b9,True
2023-12-30 15:40:43.650,c0:b1:34:d5:3b:ec,True
2023-12-30 15:41:41.857,4c:f1:f0:df:e5:5d,True
2023-12-30 15:42:51.360,7c:7a:f7:a6:17:8d,True
2023-12-30 15:42:52.853,4c:d5:37:ac:c0:89,True
2023-12-30 15:43:20.203,55:77:27:9f:46:46,True
2023-12-30 15:43:56.533,53:4b:74:72:af:6e,True
2023-12-30 15:44:30.450,42:f0:99:63:87:ca,True
2023-12-30 15:44:30.601,7c:d7:8c:75:68:b8,True
2023-12-30 15:45:59.508,45:e5:b4:a4:cd:80,True
2023-12-30 15:46:01.440,d5:e4:79:8a:eb:f3,True
2023-12-30 15:46:42.483,48:c9:2e:fa:9d:8f,True
2023-12-30 15:46:42.589,5b:e7:72:7c:e2:27,True
2023-12-30 15:46:43.600,5e:1e:49:05:61:8c,True
2023-12-30 15:47:44.480,70:38:88:2b:1a:7a,True
2023-12-30 15:47:44.706,4d:34:fc:38:18:1e,True
2023-12-30 15:48:44.745,4a:b3:da:15:40:d6,True
2023-12-30 15:49:00.959,6d:e2:be:5d:11:c6,True
2023-12-30 15:49:34.894,5a:36:4e:ed:f8:fa,True
